timestamp,accX,accY,accZ,anvX,anvY,anvZ
89700,-0.23,-11.41,-0.95,-0.17,0.21,0.33
89800,-0.51,-9.97,-1.23,-0.18,0.3,0.3
89900,-0.93,-9.43,-1.53,-0.35,0.09,-0.11
90000,-0.35,-9.55,-1.46,-0.3,0.05,-0.15
90100,-0.57,-9.12,-1.55,-0.04,0.2,-0.22
90200,-0.65,-9.55,-1.51,0.27,0.68,0.25
90300,-0.47,-9.48,-1.13,0.23,0.43,-0.07
90400,-0.71,-9.62,-0.96,0.07,0.45,0.1
90500,-0.35,-9.8,-0.52,0.13,0.26,0.03
90600,-0.74,-8.95,-0.96,0.09,0.16,-0.01
90700,-0.47,-9.35,-0.54,0.05,0.12,0.3
90800,-0.67,-9.91,-0.61,0.27,-0.02,-0.17
90900,-0.56,-10.32,-0.14,0.22,0.03,0.19
91000,-0.41,-10.44,0.04,0.12,-0.04,0.07
91100,-0.66,-11.81,0.5,-0.48,0,-0.08
91200,0.25,-9.31,-0.62,-0.52,-0.19,0.21
91300,-0.06,-10.13,-0.5,-0.39,-0.26,-0.14
91400,-0.11,-9.61,-0.92,-0.09,-0.3,0.27
91500,-0.57,-8.96,-1.65,-0.41,-0.16,0.14
91600,-0.78,-9.11,-2.08,-0.13,-0.29,-0.07
91700,-0.85,-8.86,-2.15,-0.56,-0.56,-0.09
91800,-0.75,-9.52,-0.68,0.21,0.19,0.07
91900,-0.33,-9.68,-2.12,0.29,-0.13,-0.02
92000,-0.62,-9.03,-0.96,0.17,-0.24,-0.19
92100,-0.75,-10.45,-1.13,0.49,-0.15,-0.21
92200,-0.63,-10.71,-0.39,-0.11,-0.1,0.13
92300,-0.31,-10.61,-1,-0.11,-0.27,0.06
92400,-0.58,-11.02,-0.61,-0.27,0.12,0.07
92500,-0.37,-10.53,-0.93,-0.42,0.07,0.22
92600,-0.79,-9.56,-2.35,-0.23,0.01,-0.29
92700,-0.66,-8.03,-2.43,-0.48,-1.04,0.31
92800,-0.67,-9.62,-3.41,-0.86,-0.73,0.1
92900,-1.25,-8.74,-1.95,-0.09,-0.34,-0.18
93000,-0.84,-9.62,-3.51,0.22,0.18,-0.01
93100,-0.91,-9.9,-3.11,-0.02,-0.12,-0.27
93200,-0.42,-9.74,-3.11,-0.04,0.02,-0.03
93300,-0.36,-9.62,-2.38,0.09,0.12,-0.07
93400,-1.01,-9.09,-3.04,0.21,-0.02,0.06
93500,-0.51,-10.59,-1.8,0.17,-0.1,0.02
93600,-1.23,-10.8,-2.88,0.26,-0.14,0.04
93700,-0.31,-9.57,-1.97,-0.12,-0.05,0.01
93800,-1.11,-10.66,-2.08,-0.25,-0.03,-0.04
93900,-0.55,-10.4,-2.18,-0.63,0.78,0.03
94000,-0.15,-9.25,-2.9,-0.04,0.91,0.03
94100,-0.29,-9.26,-3.42,-0.33,0.5,-0.04
94200,-0.11,-9.63,-3.24,0.19,0.68,0.04
94300,0.21,-9.5,-3,-0.02,0.2,0.2
94400,-0.02,-9.19,-3.37,0.01,0.25,0.08
94500,0.44,-8.61,-2.98,-0.19,0.03,0.02
94600,-0.36,-8.9,-2.94,0.28,0.05,0.05
94700,-0.27,-10.24,-3.05,0.33,0.31,0.11
94800,-0.19,-9.88,-2.68,0.13,0.02,0.28
94900,-0.17,-10.21,-2.56,0.16,-0.12,0.28
95000,-0.17,-10.18,-1.95,-0.08,-0.08,0.06
95100,-0.93,-12.18,-1.75,-0.23,0.03,-0.1
95200,-0.8,-10.77,-1.62,-0.34,0.19,-0.11
95300,-0.78,-9.79,-2.97,-0.17,0.56,-0.13
95400,-0.65,-9.47,-2.64,-0.31,0.36,0.14
95500,0.02,-8.88,-2.82,-0.32,0.14,0.05
95600,-0.4,-9.01,-3.23,0.27,0.55,0.14
95700,0.25,-8.53,-3.11,0.15,0.27,0.09
95800,-0.68,-9.41,-3.01,0.06,0.39,0.15
95900,-0.08,-9.96,-2.74,0.09,0.08,0.08
96000,-0.44,-10.12,-2.61,0.08,-0.07,-0.06
96100,-0.38,-10.54,-2.89,0.05,-0.1,0.3
96200,-0.55,-9.27,-2.26,0.28,-0.07,-0.08
96300,-0.09,-9.19,-2.12,0.12,-0.35,-0.04
96400,-0.76,-11.79,-1.81,-0.23,-0.3,-0.06
96500,-0.81,-12.26,-2.55,-0.37,-0.04,0.1
96600,-0.73,-10.39,-1.87,-0.47,0.13,-0.31
96700,-0.07,-9.18,-2.49,-0.21,0.23,0.5
96800,-0.68,-8.72,-3.01,0.22,0.54,-0.05
96900,-0.5,-8.74,-3.02,0.03,0.26,0.27
97000,-0.13,-8.96,-2.61,0.07,0.11,-0.02
97100,-1.13,-8.7,-3.02,0,-0.15,0.02
97200,-0.01,-8.74,-2.84,0.02,-0.41,0.08
97300,-0.87,-8.95,-2.77,0.27,-0.12,-0.18
97400,-0.93,-9.3,-2.25,0.11,-0.41,-0.16
97500,-1,-10.42,-1.88,0.11,-0.6,-0.06
97600,-0.83,-11.29,-1.37,0.16,-0.4,-0.25
97700,-0.74,-10.82,-1.41,-0.01,-0.36,0.06
97800,-0.57,-11.06,-1.42,-0.05,-0.11,-0.03
97900,-0.54,-10.7,-1.65,-0.31,-0.06,0.06
98000,-1.23,-9.94,-1.95,-0.16,0.18,-0.2
98100,-1.16,-9.22,-2.02,-0.11,0.2,-0.14
98200,0.01,-9.95,-2.06,-0.05,0.08,0.26
98300,-0.94,-10.13,-2.24,-0.06,0.01,0.01
98400,-0.54,-9.28,-2.34,0.04,-0.48,0.18
98500,-1.18,-8.07,-2.6,-0.11,-0.59,-0.16
98600,-0.9,-8.3,-2.53,-0.13,-0.62,-0.08
98700,-1.29,-9.45,-2.2,-0.11,-0.87,-0.23
98800,-0.67,-9.37,-1.88,0,-0.52,-0.22
98900,-1.03,-9.44,-2.09,-0.13,-0.54,-0.21
99000,-0.91,-10.61,-1.25,-0.04,-0.22,-0.31
99100,0.21,-10.87,-2.32,0.29,0.03,-0.11
99200,-0.54,-11.04,-1.46,-0.29,-0.32,-0.32
99300,-0.04,-11.51,-1.62,-0.22,-0.43,-0.2
99400,-0.39,-11.79,-2.04,-0.17,-0.12,0.18
99500,-0.46,-9.95,-1.96,-0.16,0.37,0.27
99600,-0.9,-8.85,-1.86,-0.15,0.02,-0.15
99700,-0.67,-9.29,-1.46,0.33,-0.09,0.26
99800,-0.76,-9.78,-1.15,0.36,-0.32,0.18
99900,-1.17,-9.15,-0.53,0.46,-0.48,0.01
100000,-0.96,-9.3,-1,-0.09,-0.92,-0.03
100100,-0.62,-9.8,-0.51,-0.39,-0.95,-0.33
100200,-0.3,-9,-0.49,-0.1,-0.67,-0.21
100300,0.19,-9.41,-1.27,-0.28,-0.63,-0.29
100400,0.3,-9.29,-1.43,-0.48,-0.55,-0.18
100500,0.7,-10.18,-1.88,-0.23,-0.24,-0.23
100600,1.01,-10.87,-2.27,-0.15,-0.01,-0.23
100700,0.98,-10.37,-1.89,-0.2,0.06,-0.27
100800,0.74,-10.59,-2.43,-0.17,0,0.35
100900,0.83,-10.95,-2.68,0.03,0.08,0.13
101000,1.04,-10.94,-1.97,0.21,0.25,0.51
101100,0.17,-9.5,-1.35,0.55,0.24,0.1
101200,0.81,-9.19,-1.05,0.45,0.05,0.03
101300,0.03,-9.01,-0.55,0.44,0.13,-0.13
101400,0.06,-8.85,-0.43,0.02,-0.12,-0.22
101500,0.77,-8.74,0.12,-0.23,0.07,0.1
101600,0.27,-9.64,-1.22,-0.21,0.1,-0.19
101700,0.99,-9.69,-0.84,-0.32,0.19,0.03
101800,0.32,-9.91,-1.64,-0.32,-0.32,0
101900,0.83,-10.07,-1.79,-0.26,-0.32,0
102000,0.6,-9.65,-2.11,-0.16,-0.47,-0.24
102100,0.65,-10.72,-2.63,-0.5,-0.42,0.2
102200,0.51,-10.82,-2.79,-0.05,-0.44,-0.04
102300,0.28,-10.34,-3.05,0.36,-0.24,-0.11
102400,0.8,-9.23,-2.77,-0.44,-0.08,0.22
102500,-0.22,-10.85,-3.18,0.55,1.92,-0.72
102600,0.47,-10.31,-1.61,0.34,1.6,1.32
102700,0.53,-9.76,-1.89,0.39,0.25,0.11
102800,-1.58,-8.67,-2.12,0.17,0.95,-0.21
102900,-1.26,-7.52,-1.82,-0.06,0.96,0.55
103000,-0.4,-8.29,-1.71,-0.15,0.86,0.17
103100,-0.78,-8.55,-1.32,-0.25,0.11,-0.32
103200,-0.07,-8.77,-1.86,0.13,0.21,-0.18
103300,-0.01,-10.37,-1.71,-0.42,-0.86,-0.41
103400,0.44,-10.69,-1.85,-0.07,-0.44,-0.12
103500,0.32,-10.47,-2.59,-0.33,-0.66,-0.31
103600,0.56,-10.62,-2.5,-0.22,-0.16,0
103700,0.24,-10.68,-2.6,0.11,0.18,0.14
103800,0.25,-11.49,-1.93,0.37,0.08,0.27
103900,-0.39,-10.43,-2.07,0.14,0.34,0
104000,-0.61,-9.64,-1.82,0.01,0.52,0.48
104100,-0.44,-9.9,-2.21,0.16,0.55,0.29
104200,-1.02,-9.7,-1.77,-0.11,-0.02,0.18
104300,-0.81,-8.75,-1.8,0.17,0,-0.01
104400,-0.95,-8.03,-2.25,-0.43,-0.81,-0.18
104500,-0.1,-9.9,-1.56,-0.02,0.03,-0.09
104600,-0.23,-9.9,-2.8,-0.44,-0.09,-0.24
104700,-1.2,-8.38,-1.23,0.04,0.39,0.11
104800,0.22,-9.26,-2.9,0.22,0.32,0.07
104900,-0.01,-10.04,-1.1,-0.01,-0.26,-0.21
105000,-0.13,-9.6,-2.25,0.34,-0.14,-0.27
105100,0.78,-10.17,-1.55,-0.27,-0.35,-0.33
105200,0.16,-11.73,-1.61,0.04,-0.21,-0.21
105300,0.24,-11.7,-1.2,-0.01,0.17,0.26
105400,-0.21,-10.25,-1.79,-0.11,0.23,0.24
105500,-0.51,-9.58,-1.88,-0.34,0.22,0.13
105600,-0.33,-9.33,-2.1,0.08,0.62,0.52
105700,-0.61,-9.05,-2.33,0.31,1.06,0.06
105800,-0.43,-8.25,-1.72,0.18,1.22,0.19
105900,-0.17,-9.87,-1.11,0.39,0.7,0.02
106000,-0.48,-10.04,-1.12,0.12,0.17,-0.04
106100,-0.68,-9.2,-1.14,0.15,0.21,-0.01
106200,-0.16,-8.4,-1.19,0.2,0.08,-0.06
106300,-1.01,-10.2,-0.7,-0.16,-0.3,-0.04
106400,-0.1,-10.86,0.41,-0.01,-0.01,0.08
106500,-1.16,-10.17,-0.89,0.34,0.2,-0.13
106600,-0.49,-9.54,-0.54,-0.2,0.21,0.11
106700,-0.83,-13.59,0.01,-0.12,0.32,-0.01
106800,-0.48,-9.77,-1.08,-0.24,0.02,0.27
106900,-1.2,-9.95,-1.72,-0.23,0,0.13
107000,-0.94,-9.14,-1.42,-0.46,-0.03,0.13
107100,-0.92,-9.51,-1.55,-0.1,0.06,0.01
107200,-1.55,-9.13,-2.25,-0.08,0,0.05
107300,-1.41,-9.59,-2.32,-0.28,-0.01,0.05
107400,-1.43,-8.74,-2.44,-0.38,-0.28,-0.31
107500,-1.3,-8.62,-1.45,0.03,0.39,0.1
107600,-1.47,-10.35,-2.1,0.27,-0.24,-0.24
107700,-0.6,-9.44,-1.56,0.14,-0.37,-0.05
107800,-1.32,-10.18,-1.26,0.12,-0.32,-0.5
107900,-1.07,-10.73,-1.12,0.22,-0.11,-0.01
108000,-0.62,-11.73,-0.8,0,0.11,-0.13
108100,-0.93,-10.82,-1.51,-0.44,0.2,0.22
108200,-1.07,-9.18,-2.45,-0.3,0.1,0.08
108300,-1.57,-9.62,-3.04,-0.58,0.12,0.11
108400,-0.8,-8.28,-2.97,-0.66,0.11,0.21
108500,-0.82,-8.12,-3.91,-0.68,-0.94,0.47
108600,-1.94,-8.61,-3.76,0.39,0.33,-0.09
108700,-0.94,-8.94,-4.29,0.15,-0.1,0.14
108800,-0.85,-9.45,-2.61,-0.08,-0.52,-0.03
108900,-1.35,-9.69,-3.05,-0.02,-0.71,-0.35
109000,-1.44,-10.09,-1.58,0,-0.35,-0.27
109100,-1.39,-10.86,-2.61,0.5,0.08,-0.25
109200,-0.76,-10.35,-2.36,0.15,0.12,-0.16
109300,-0.67,-10.63,-2.39,0.04,-0.03,0.11
109400,-0.81,-11.21,-2.1,-0.38,0.08,-0.08
109500,-0.84,-11,-1.89,-0.25,0.9,0.11
109600,-0.89,-9.69,-2.76,-0.15,0.88,-0.11
109700,-0.43,-9.21,-2.94,-0.2,0.26,0.15
109800,-0.89,-9.04,-2.88,0.11,0.57,0.03
109900,-0.15,-9.77,-2.95,-0.02,0.51,0.35
110000,-0.37,-9.15,-2.92,0.12,0.39,0.13
110100,-0.64,-9.04,-2.77,0.22,0.3,0
110200,-0.45,-8.68,-3.04,0.21,0.26,0.05
110300,-0.37,-9.11,-2.75,0.01,-0.07,0.02
110400,-0.5,-9.79,-2.49,0.2,-0.17,-0.14
110500,-0.49,-10.17,-2.36,0.16,-0.16,-0.27
110600,-0.57,-9.26,-2.16,0.26,-0.11,0.01
110700,-0.45,-10.55,-1.73,0.12,-0.21,-0.1
110800,-0.41,-12.43,-1.22,-0.34,-0.09,0.24
110900,-0.16,-11.38,-1.23,-0.38,0.1,0.15
111000,-0.7,-10.02,-2.26,-0.36,0.02,0.26
111100,-0.83,-9.28,-2.26,-0.11,0.25,0.03
111200,-1.41,-9.48,-2.8,-0.01,0.42,0.15
111300,-1.24,-9.43,-2.71,0,0.41,0.11
111400,-1.48,-8.98,-2.89,0.14,0.3,-0.06
111500,-0.68,-8.68,-2.88,0.06,0.3,0.32
111600,-1.01,-8.59,-2.82,0.31,0.25,-0.15
111700,-0.89,-9.94,-2.63,0.16,0.25,-0.24
111800,-0.86,-9.68,-2.15,0.04,-0.2,-0.21
111900,-0.13,-10.06,-2.11,0.15,-0.48,-0.08
112000,-0.2,-9.71,-2.13,0.16,-0.46,-0.36
112100,0.33,-10.24,-1.64,0.02,-0.48,-0.25
112200,-0.02,-12.14,-1.6,-0.16,-0.39,0.09
112300,-0.27,-11.51,-1.92,-0.45,-0.3,0.37
112400,-0.57,-10.08,-1.65,-0.21,0.12,0.22
112500,-0.88,-9.65,-2.11,-0.05,0.06,-0.01
112600,-0.45,-9.66,-1.79,-0.18,-0.22,0.1
112700,-0.45,-9.33,-2.05,0.16,-0.1,0.1
112800,-0.86,-9.09,-2.99,-0.07,-0.06,0.35
112900,-0.35,-8.15,-1.54,0.16,0.07,0.01
113000,-1.64,-10.91,-1.62,0.53,0.18,-0.11
113100,0.09,-9.7,-1.94,0.24,-0.06,0.26
113200,-0.38,-8.52,-2.52,-0.38,0.04,-0.71
113300,-0.12,-10.35,-1.07,-0.46,-0.33,-0.24
113400,1.12,-9.07,-1.89,0.04,-0.65,-0.4
113500,-0.22,-10.1,-1.02,-0.36,0.17,0.3
113600,1.3,-11.95,-2.29,-0.01,0.03,-0.15
113700,-0.35,-11.17,-1.84,-0.08,0.07,0.43
113800,-0.5,-9.31,-1.73,0.09,0.06,0.23
113900,-0.91,-9.34,-1.27,-0.28,0.05,0.23
114000,-0.58,-9.47,-1.02,-0.03,0.19,0.25
114100,-0.49,-9.35,-1.34,-0.1,0.1,-0.03
114200,-1,-9.47,-1.75,0.33,0.17,0.35
114300,-0.19,-8.91,-2.84,0.02,0.14,-0.15
114400,-1.19,-9.19,-1.74,-0.29,-0.09,-0.23
114500,-0.19,-10.28,-2.57,-0.3,0.13,-0.44
114600,-0.76,-10.38,-2.66,-0.23,0.16,-0.42
114700,-0.12,-10.49,-3.27,-0.18,-0.22,0.06
114800,-0.33,-11.12,-2.53,-0.01,-0.61,-0.01
114900,0.07,-10.22,-2.87,0.16,0.03,0.11
115000,-1.31,-9.69,-2.61,-0.22,-0.34,0.31
115100,-1.19,-9.57,-2.27,-0.17,-0.51,0.1
115200,-1.28,-9.1,-2.24,-0.04,-0.06,-0.02
115300,-1.23,-8.79,-2.39,-0.09,0,0.28
115400,-1.33,-9.07,-2.77,-0.35,0.08,0.02
115500,-1.11,-8.53,-2.72,0.33,0.3,-0.07
115600,-0.92,-9.46,-3.12,0.02,0,-0.16
115700,-0.76,-9.52,-2.63,-0.18,-0.02,-0.13
115800,-0.52,-9.56,-3.07,-0.25,0.03,-0.24
115900,-0.65,-10.01,-3.22,-0.11,-0.04,-0.13
116000,-0.23,-9.99,-3.38,-0.24,-0.01,-0.06
116100,-0.46,-10.8,-3.73,-0.1,0,0.21
116200,-0.68,-10.86,-4.34,0.06,-0.16,0.03
116300,-0.39,-10.49,-4.36,0.12,-0.19,0.04
116400,-1.11,-9.53,-3.92,-0.13,-0.44,-0.04
116500,-0.52,-8.98,-2.6,-0.26,-0.51,0.03
116600,-0.69,-9.49,-1.86,0.16,-0.44,-0.17
116700,-0.6,-8.89,-2.18,0.23,-0.31,-0.39
116800,-0.8,-9.17,-1.35,-0.07,-0.37,-0.27
116900,-0.65,-8.8,-2.11,0.2,-0.12,-0.26
117000,-0.06,-10.44,-1.72,-0.05,-0.13,-0.1
117100,-0.27,-9.94,-2.3,-0.45,-0.23,-0.2
117200,0.02,-10.42,-2.2,0.28,0.25,-0.02
117300,-0.1,-11.13,-2.35,-0.14,-0.13,0.13
117400,-0.34,-10.28,-3.02,0.25,0.26,0.37
117500,-0.37,-10,-2.85,0.05,0.36,0.01
117600,0.16,-10.31,-2.61,0.26,0.7,0.1
117700,-0.07,-9.49,-2.97,0.27,0.81,-0.08
117800,0.28,-9.13,-2.37,0.16,0.3,0.43
117900,0.86,-8.74,-2.89,0.33,0.59,0.08
118000,0.69,-9.13,-2.56,0.18,0.03,0.41
118100,1.02,-9.11,-2.33,-0.36,0.12,-0.37
118200,0.62,-9.83,-2.24,-0.15,-0.13,0.22
118300,0.35,-10.04,-2.81,0.11,0.05,-0.02
118400,1.7,-10.27,-2.7,0.11,-0.03,0.02
118500,1.21,-10.72,-2.09,-0.06,-0.41,-0.45
118600,0.93,-11.03,-2.66,0.17,-0.01,0.01
118700,0.57,-11.06,-2.12,0.1,0.35,0.3
118800,0.66,-10.86,-1.62,0.35,0.62,0.33
118900,0.56,-9.43,-2.61,0.19,0.83,0.1
119000,0.82,-9.21,-2.53,0.19,0.67,0.03
119100,0.88,-9.5,-2.72,-0.47,-0.17,-0.16
119200,0.24,-10.02,-1.9,0.19,0.08,0.01
119300,0.57,-9.24,-1.32,-0.13,-0.03,-0.15
119400,0.21,-8,-1.42,0.22,0.07,-0.06
119500,0.63,-9.41,-1.38,0.14,-0.4,-0.15
119600,0.67,-10.77,-0.53,0.14,-0.34,-0.3
119700,0.74,-10.28,-1.46,-0.04,-0.3,-0.31
119800,0.75,-10.19,-0.71,-0.02,-0.17,-0.05
119900,0.51,-10.21,-1.17,-0.06,-0.04,-0.02
120000,0.2,-11.76,-1.01,-0.03,0.36,0.16
120100,0.83,-11.48,-1.11,0.26,0.52,0.17
120200,-0.11,-9.34,-1.95,-0.55,-0.17,0.09
120300,0.45,-9.13,-1.45,0.07,0.25,-0.2
120400,0.9,-9.42,-1.95,-0.03,0.24,0.13
120500,0.3,-9.18,-1.68,0.21,0.32,0.01
120600,0.7,-9.5,-0.87,0.1,0.28,-0.18
120700,0.44,-10,-1.19,-0.04,0.37,0.07
120800,1,-8.7,-0.72,0.13,0.17,0.07
